"Date","Agric","Food","Soda","Beer","Smoke","Toys","Fun","Books","Hshld","Clths","Hlth","MedEq","Drugs","Chems","Rubbr","Txtls","BldMt","Cnstr","Steel","FabPr","Mach","ElcEq","Autos","Aero","Ships","Guns","Gold","Mines","Coal","Oil","Util","Telcm","PerSv","BusSv","Hardw","Softw","Chips","LabEq","Paper","Boxes","Trans","Whlsl","Rtail","Meals","Banks","Insur","RlEst","Fin","Other","RMRF","RF","MacroU","TPU","ShortRate","EPU","FinU"
2008-05-01,0.1093,0.008,-0.0792,0.0143,0.1007,0.0396,-0.0126,0.0043,7e-04,0.0357,9e-04,4e-04,0.0214,0.0318,0.0086,-0.023,0.0378,0.0482,0.0852,0.0385,0.0589,0.1136,-0.0296,-0.0068,0.0361,0.0292,0.0619,0.0368,0.2359,0.0353,0.0358,0.0473,0.0047,0.031,0.064,0.0522,0.0609,0.0573,0.0152,0.0544,0.04,0.0699,0.0038,-0.0124,-0.063,-0.0119,0.0062,-0.0347,-0.0197,0.0186,0.0018,0.788205237,25.63642423,2.0278,89,1.081508999
2008-06-01,-0.0167,-0.097,-0.1346,-0.0502,-0.0669,-0.1024,-0.2098,-0.1169,-0.0796,-0.1248,-0.0781,-0.0145,-0.0309,-0.0449,-0.1226,-0.1511,-0.1372,-0.0921,-0.0733,0.0156,-0.0642,-0.1203,-0.2286,-0.1793,-0.0923,-0.0978,0.0866,-0.0175,0.2114,0.0196,-0.004,-0.1089,-0.0947,-0.0678,-0.1059,-0.0783,-0.103,-0.0427,-0.128,-0.1561,-0.0972,-0.0725,-0.0817,-0.0999,-0.2085,-0.1452,-0.1578,-0.1348,-0.1114,-0.0844,0.0017,0.820866897,34.3762589,2.3441,89,1.169374756
2008-07-01,-0.049,0.0614,-0.0123,0.026,0.0359,0.1001,-0.0237,-0.0452,0.0794,-0.0379,0.0378,0.0383,0.0753,-0.006,0.0514,-0.1041,-0.0055,-0.0271,-0.1168,0.024,-0.0522,-0.0026,-0.0373,-0.0025,0.0747,0.0505,-0.0723,-0.1481,-0.2294,-0.1528,-0.0713,-0.0318,0.089,0.0045,-0.0098,-0.02,0.0117,0.0266,0.0444,0.0332,0.053,0.0131,0.0076,0.0157,0.1191,0.0234,-0.06,0.0284,0.0047,-0.0077,0.0015,0.864136784,32.96823061,2.1558,115,1.217323427
2008-08-01,-0.0363,-0.0049,0.0761,0.0118,0.0333,-0.0375,0.0579,0.0349,0.0592,0.0879,0.0536,0.0348,0.0125,-0.0277,0.0718,0.1445,0.0456,0.0396,-0.0688,-0.0084,0.0027,-0.0157,0.0012,0.0377,0.0282,0.1157,-0.0974,-0.0476,-0.0619,0.0027,-0.0043,0.04,0.0248,0.0371,0.0418,0.0158,0.0209,0.0107,0.0281,0.0418,0.0156,0.0317,0.0615,0.039,-0.0019,0.0193,0.0605,-0.0285,0.0046,0.0153,0.0013,0.931518273,25.9692566,2.0713,81,1.29550002
2008-09-01,-0.1291,-0.0151,0.0074,0.0187,-0.0598,-0.0523,-0.1696,-0.1368,-0.0042,-0.0095,-0.0652,-0.0707,-0.057,-0.1851,-0.0944,-0.0531,-0.0796,-0.1485,-0.3096,-0.1901,-0.2112,-0.1571,-0.1078,-0.1387,-0.1956,-0.0624,-0.1472,-0.2849,-0.3805,-0.109,-0.1194,-0.1261,-0.0824,-0.1004,-0.1574,-0.0808,-0.1739,-0.114,-0.039,-0.1699,-0.0963,-0.1009,-0.052,-0.0473,0.0348,-0.1287,-0.0647,-0.1362,-0.0225,-0.0924,0.0015,1.014570196,29.58258698,1.7257,238,1.425040469
2008-10-01,-0.11,-0.0948,-0.225,-0.147,-0.0655,-0.2327,-0.3225,-0.247,-0.1339,-0.2197,-0.1923,-0.1939,-0.088,-0.2106,-0.1895,-0.2809,-0.3197,-0.2625,-0.3241,-0.2432,-0.2993,-0.2482,-0.3641,-0.1442,-0.2101,-0.2168,-0.336,-0.348,-0.2931,-0.1627,-0.1112,-0.1556,-0.0725,-0.2325,-0.1694,-0.1822,-0.1726,-0.2338,-0.1832,-0.196,-0.1171,-0.2109,-0.1456,-0.1255,-0.1524,-0.2698,-0.3675,-0.2598,-0.1821,-0.1723,8e-04,1.092726568,31.70725368,1.1956,242,1.551370505
2008-11-01,-0.1071,-0.0742,-0.1461,0.0384,-0.0733,-0.116,-0.2426,-0.1064,-0.0248,-0.1429,-0.1357,-0.189,-0.0488,-0.1639,-0.0512,-0.2793,-0.0215,-0.0408,-0.1221,-0.142,-0.0806,-0.0039,-0.062,-0.1182,-0.1352,-0.0836,0.2608,-0.05,-0.2926,0.0102,0.0123,-0.0158,-0.0286,-0.0446,-0.0968,-0.108,-0.1439,-0.0883,-0.0431,-0.0689,-0.1037,-0.1161,-0.0758,-0.0641,-0.1734,-0.0606,-0.2747,-0.1492,-0.1065,-0.0786,3e-04,1.088625753,28.87846056,0.6627,163,1.505341353
2008-12-01,-0.0972,0.0259,0.1804,-0.0167,0.0133,0.1253,0.0792,-0.0318,-0.0206,0.037,0.0752,0.0618,0.0679,-0.0236,-0.0033,0.1305,0.0119,0.0843,0.1636,-0.0458,0.032,0.0553,-0.0305,0.0746,0.1059,0.0896,0.2186,0.1127,-0.0432,-0.0238,-0.0204,0.0346,0.0325,0.0327,-0.0129,0.026,0.0564,-0.0244,-0.0835,0.1217,-0.0184,0.0645,0.0353,0.1112,-0.0436,0.1278,0.0898,0.0442,-0.0411,0.0174,0,1.064670574,31.3253012,0.2716,158,1.462151829
2009-01-01,0.0721,-0.0029,-0.0741,-0.074,-0.0711,-0.1414,-0.1242,-0.1068,-0.1079,-0.118,-0.036,0.0273,-0.0293,-0.0651,-0.1489,-0.2521,-0.1601,-0.1172,-0.1664,-0.0577,-0.0991,-0.1196,-0.0994,-0.0437,-0.0458,-0.0285,-0.0252,-0.1167,0.0213,-0.0364,-0.0082,-0.1028,-0.001,-0.075,-0.0318,-0.0296,-0.0342,-0.0051,-0.0995,-0.1016,-0.1558,-0.014,-0.0864,-0.0773,-0.2784,-0.1471,-0.0688,-0.1004,-0.1523,-0.0812,0,1.051765843,23.31404887,0.3368,185,1.471016765
2009-02-01,-0.0051,-0.1104,-0.032,-0.0473,-0.0855,-0.142,-0.1592,-0.1318,-0.1107,-0.0845,-0.1013,-0.1256,-0.0951,-0.0821,-0.2088,-0.2867,-0.1716,-0.1224,-0.1926,-0.1393,-0.1289,-0.1529,-0.1017,-0.1801,-0.2197,-0.2078,0.0412,-0.005,-0.0494,-0.1261,-0.1259,-0.0694,-0.1096,-0.0705,-0.0735,-0.0274,-0.0641,-0.0862,-0.1444,-0.0422,-0.1226,-0.0874,-0.0121,-0.0747,-0.1617,-0.1987,-0.2468,-0.0393,-0.1852,-0.101,1e-04,1.002361286,26.20414275,0.5164,203,1.447374239
2009-03-01,0.0889,0.0096,0.1485,0.07,0.0738,0.0525,0.0855,0.082,0.0053,0.1562,0.0192,0.0454,0.078,0.1635,0.0587,0.2974,0.1033,0.1507,0.1232,0.0475,0.1181,0.0764,0.1204,0.0665,-0.0334,0.0826,0.0856,0.1908,0.0027,0.0403,0.0279,0.0751,0.0423,0.0893,0.1413,0.0993,0.1405,0.0691,0.0792,0.0642,0.0812,0.0415,0.113,0.091,0.1542,0.1094,0.002,0.1942,0.11,0.0895,2e-04,0.950034634,34.14861946,0.5206,168,1.394943544
2009-04-01,0.031,0.0343,0.2861,-0.0145,0.0222,0.2314,0.4127,0.3057,0.0866,0.2164,0.1564,0.0654,-0.0307,0.1898,0.3209,0.5918,0.346,0.1486,0.2589,0.3039,0.1955,0.2282,0.4945,0.1518,0.2839,0.1399,-0.0838,0.0978,0.152,0.0431,0.0209,0.0966,-0.0486,0.1204,0.1754,0.1066,0.125,0.0937,0.2344,0.1269,0.1498,0.1508,0.094,0.0914,0.1985,0.1343,0.6522,0.1431,0.1565,0.1018,1e-04,0.913769493,22.99180917,0.4823,108,1.354287216
2009-05-01,-0.0297,0.0769,0.0095,0.0948,0.1262,0.0273,0.0871,-0.0027,0.0453,0.0303,0.0402,0.0542,0.0649,0.0696,0.0234,-0.0706,-0.0387,-1e-04,0.0956,0.0044,0.0442,-0.0148,-0.0341,0.0939,0.0724,0.068,0.2133,0.1633,0.3516,0.0981,0.0463,0.0105,-0.0083,0.0086,0.006,0.0397,0.0324,0.0348,0.0327,0.0666,0.0293,0.0489,-0.0297,0.0574,0.1035,0.0824,0.0014,0.1211,0.0325,0.0521,0,0.886501725,21.32135547,0.4552,126,1.254105503
2009-06-01,-0.0808,0.0263,-0.0141,0.016,0.0119,-0.0229,-0.0478,-0.0143,0.0068,-0.0316,0.038,0.0467,0.0337,-0.0679,0.002,-0.0777,-0.0326,-0.0018,0.0336,0.0128,-0.0259,0.0146,0.0529,-0.0369,-0.0282,-0.0347,-0.1651,-0.0515,-0.1208,-0.0454,0.0463,0.0165,0.1422,0.0162,0.0619,0.0473,0.0281,0.0538,0.0403,0.0258,0.0043,-0.0063,0,-0.0313,-0.0318,-0.015,0.0121,0.013,-0.0544,0.0043,1e-04,0.872790474,21.15007357,0.5693,112,1.187899
2009-07-01,0.1209,0.0715,0.0685,0.0371,0.0746,0.1093,0.1579,0.1585,0.1022,0.1192,0.0671,0.0233,0.0603,0.1701,0.1904,0.3616,0.1769,0.1095,0.0376,0.0657,0.1509,0.127,0.1637,0.0541,0.1366,-0.0646,0.0221,0.1728,0.1547,0.0506,0.0441,0.0552,0.0131,0.0615,0.1282,0.0538,0.0909,0.0654,0.1587,0.1179,0.1122,0.0906,0.0723,0.0234,0.0883,0.0955,0.098,0.0692,0.1048,0.0772,1e-04,0.857121472,24.69953914,0.4847,104,1.157042289
2009-08-01,-0.0017,-5e-04,0.0614,-0.0073,0.0033,0.049,0.111,0.07,-0.008,0.0346,0.0305,0.053,0.0158,0.0181,0.0702,0.0165,0.0617,0.0628,0.0365,0.058,0.0168,0.0225,0.0169,0.1108,0.1269,0.0122,-0.0195,0.0511,0.0136,0.0078,0.0025,0.0073,0.0329,0.022,0.0259,0.0251,0.0195,0.0118,0.0508,0.0046,0.0348,0.0466,0.0387,0.0314,0.122,0.1082,0.1403,0.0253,0.0348,0.0333,1e-04,0.813980411,29.12859508,0.5319,111,1.104054262
2009-09-01,-0.0668,0.0212,0.0604,0.0771,0.0456,0.0396,0.1256,-0.0266,0.0642,0.1239,0.0351,0.0218,0.0236,0.0686,0.0663,0.0115,0.0171,-0.0327,0.0645,0.0686,0.0877,0.0748,0.0258,0.0561,0.0875,0.0403,0.1189,0.094,0.1627,0.0476,0.0224,0.0648,0.0628,0.0469,0.0778,0.0494,0.0267,0.0685,0.0205,0.0592,0.0392,0.0405,0.0211,0.0357,-1e-04,-1e-04,0.0725,0.0731,0.0809,0.0408,1e-04,0.787016472,37.13686733,0.4253,99,1.078648729
2009-10-01,-0.1235,0.011,-0.0405,0.0098,-0.0028,0.0173,-0.13,-0.0078,0.0064,-0.0267,-0.0294,-0.0543,-0.0341,-0.0404,-0.0419,-0.0663,-0.0479,-0.0906,-0.1211,-0.0513,-1e-04,-0.0581,-0.0251,-0.0432,-0.071,-0.1051,-0.0158,0.0234,-2e-04,0.0253,-0.0271,-0.0348,-0.106,-0.0381,-0.0157,0.0179,-0.067,-0.0339,-0.0055,-0.0541,-0.0528,-0.028,0.0088,-0.029,-0.0557,-0.0428,-0.1023,-0.0378,-0.069,-0.0259,0,0.761083164,28.32212845,0.4076,86,1.06337994
2009-11-01,0.1812,0.02,0.0035,0.0527,0.0217,0.0426,0.0926,0.0323,0.0724,0.017,0.0388,0.0998,0.0816,0.0975,0.0404,0.0301,0.0488,-0.0413,0.075,0.0354,0.0605,0.0583,0.1106,0.0938,0.0551,0.1215,0.2406,0.1218,0.1057,0.0304,0.0457,0.0652,0.0369,0.0485,0.0351,0.0538,0.0572,0.0377,0.0917,0.005,0.1146,0.0447,0.0458,0.0776,0.049,0.052,0.1001,0.0167,0.0641,0.0556,0,0.747198174,27.93631721,0.3135,100,1.035610406
2009-12-01,0.0195,0.0306,0.0557,-0.0071,0.0328,0.0368,-0.0093,0.1678,-0.0196,0.0454,0.0721,0.037,0.0187,0.0239,0.0193,0.1102,0.0701,0.0624,0.157,0.0516,0.0381,0.0526,0.0637,0.0352,0.0547,-0.0138,-0.1168,-0.0184,0.073,-0.0075,0.0586,0.0642,0.0734,0.0554,0.052,0.0541,0.0831,0.0603,0.0404,0.0555,0.0477,0.0507,0.0132,0.0267,-0.0125,0.0293,0.1133,0.0093,-0.0217,0.0275,1e-04,0.737237821,31.11544143,0.348,108,1.025807733
2010-01-01,-0.0664,0.0047,-0.024,-0.037,-0.0332,-0.0225,0.0308,0.0369,0.0077,-0.0323,-0.0386,-0.0034,0.0033,-0.0397,-0.0741,-0.0848,-0.0292,-0.0019,-0.1249,-0.0591,-0.0654,-0.0477,0.0096,0.0088,-0.0912,-0.0151,-0.1115,-0.1621,-0.0726,-0.0476,-0.0444,-0.0672,-0.0334,-0.0347,-0.0773,-0.0773,-0.0932,-0.0538,-0.0501,-0.0864,-0.0429,-0.025,-0.0192,-0.0101,0.0119,0.0074,-0.0366,-0.0787,0.0795,-0.0336,0,0.737417073,24.4908082,0.3732,137,1.021384271
2010-02-01,-0.066,0.0302,0.1367,0.0025,0.0439,0.1425,0.026,-0.0319,0.0353,0.065,0.0231,0.0218,-0.0015,0.0542,0.0655,0.1571,0.0363,0.0201,0.0448,0.0734,0.084,0.1041,0.0676,0.0395,0.052,0.0535,0.1434,0.1284,0.1062,0.0234,-0.0042,0.0276,0.0131,0.0209,0.0713,0.0347,0.0515,0.0681,0.0216,0.079,0.0771,0.0594,0.0432,0.0457,0.0219,0.036,0.0728,0.0395,0.0243,0.034,0,0.730620172,18.84733657,0.3399,117,1.026231581
2010-03-01,0.0204,0.0422,0.0821,0.0611,0.0611,0.0646,0.1507,0.0542,0.0201,0.1155,0.0708,0.0445,0.0319,0.0731,0.0468,0.0804,0.0892,0.0603,0.1199,0.0558,0.0642,0.0716,0.0883,0.1091,0.1778,0.0608,0.0384,0.1091,0.0195,0.0328,0.0312,0.0763,0.0677,0.0647,0.0902,0.0472,0.0769,0.0761,0.0589,0.0607,0.08,0.0598,0.0617,0.0844,0.0849,0.0843,0.1362,0.073,0.066,0.0631,1e-04,0.721397606,28.55667284,0.4142,125,1.043212748
2010-04-01,-0.1018,8e-04,-0.0171,-0.0177,-0.0246,-0.0093,0.1636,0.0173,0.0119,0.0436,0.0253,0.0036,-0.0313,0.0312,0.0861,0.1142,0.1119,0.0961,-0.0294,0.0408,0.0607,0.045,0.0473,0.0222,0.2213,0.0162,0.108,-0.0381,-0.0197,0.0428,0.0285,0.0341,0.0302,0.0215,0.0533,0.0041,0.0153,0.0653,0.0463,0.0184,0.0354,0.032,0.0183,0.0739,0.0304,-0.0154,0.0578,-0.0102,0.0041,0.02,1e-04,0.698632731,25.48772813,0.4836,124,1.05996504
2010-05-01,-0.1821,-0.039,-0.0019,-0.0389,-0.0766,-0.0551,-0.0783,-0.1044,-0.0421,-0.0597,-0.0381,-0.0847,-0.0829,-0.1006,-0.049,-0.0974,-0.111,-0.107,-0.0747,-0.0714,-0.104,-0.1017,-0.1005,-0.0957,-0.1133,-0.0633,-0.0516,-0.0595,-0.1511,-0.101,-0.0629,-0.0586,-0.0761,-0.066,-0.0735,-0.0838,-0.0756,-0.0707,-0.09,-0.085,-0.0574,-0.0402,-0.0584,-0.049,-0.1069,-0.0597,-0.1201,-0.0847,-0.1004,-0.0789,1e-04,0.690447572,21.41069328,0.3796,148,1.098310973
2010-06-01,-0.0855,-0.013,-0.0071,-0.0163,0.033,-0.0393,-0.109,-0.0754,-0.032,-0.0935,-0.0751,-0.0347,-0.0075,-0.0788,-0.0882,-0.1461,-0.1269,-0.1342,-0.1329,-0.0598,-0.0543,-0.0713,-0.0983,-0.0566,-0.1711,-0.0692,0.1325,-0.1276,-0.0934,-0.0626,-0.007,-0.0384,-0.125,-0.0609,-0.0512,-0.0639,-0.0748,-0.0568,-0.0261,-0.0054,-0.0754,-0.0524,-0.1059,-0.0531,-0.0738,-0.0474,-0.1289,-0.1037,-0.0015,-0.0557,1e-04,0.657019292,27.38276753,0.3233,130,1.101829434
2010-07-01,0.1875,0.0295,0.0671,0.0836,0.1074,0.0207,0.0956,0.0561,0.0408,0.0828,-0.0536,0.0032,0.031,0.143,0.0798,0.0649,0.0889,0.0685,0.0826,0.0833,0.1427,0.1268,0.1634,0.1028,0.1254,0.014,-0.0891,0.1698,0.1416,0.0745,0.0681,0.0953,0.0774,0.0631,0.0618,0.0866,0.0769,0.0128,0.0777,0.0761,0.1076,0.0322,0.0465,0.0712,0.0586,0.0569,0.1419,0.1034,0.0421,0.0693,1e-04,0.638360735,28.69440459,0.2672,197,1.095139781
2010-08-01,-0.0923,0.0109,-0.004,-2e-04,2e-04,-0.0231,-0.0099,-0.1054,-0.0383,-0.0749,-0.045,-0.0815,-3e-04,-2e-04,-0.0233,-0.0553,-0.0544,-0.0721,-0.0875,-0.108,-0.0816,-0.0651,-0.1051,-0.0815,-0.0961,-0.0648,0.1164,-0.0203,-0.0639,-0.0331,0.0037,-0.0199,-0.1976,-0.0645,-0.094,-0.0372,-0.0857,-0.0602,-0.0644,-0.0408,-0.05,-0.0755,-0.0419,0.0037,-0.1038,-0.043,-0.07,-0.0794,-0.0409,-0.0477,1e-04,0.622130638,29.78941962,0.2076,127,1.09030737
2010-09-01,-0.0572,0.0243,0.0418,0.0494,0.0974,0.1071,0.1537,0.1398,0.0379,0.177,0.124,0.1176,0.0823,0.0993,0.0979,0.1336,0.1077,0.0966,0.1216,0.1298,0.1607,0.1351,0.1409,0.101,0.1941,0.0392,0.0464,0.1421,0.1356,0.0904,0.0365,0.0787,0.1865,0.1157,0.1382,0.1117,0.1356,0.1539,0.0969,0.0594,0.102,0.0983,0.1364,0.0751,0.0628,0.0871,0.1264,0.0807,0.0835,0.0954,1e-04,0.613696755,31.49555166,0.2081,187,1.069189454
2010-10-01,0.1946,0.0383,0.0744,0.0187,0.0535,0.0213,0.1562,0.0687,0.044,0.0344,0.0305,0.0025,0.0227,0.0835,0.0235,0.0322,0.0477,-0.0189,0.0466,0.0339,0.0446,0.0453,0.0969,0.0608,0.0146,0.0055,-0.0228,0.1316,0.0685,0.045,0.0186,0.0457,-0.072,0.0391,0.0506,0.0881,0.0373,0.0601,0.0308,0.0599,0.0561,0.0491,0.0131,0.0611,1e-04,0.0186,-0.0179,0.0762,-0.0184,0.0388,1e-04,0.611245442,31.01298861,0.1312,155,0.997288735
2010-11-01,0.0085,-0.0272,0.0094,0.0196,-0.039,0.0915,0.0706,-0.0187,-0.0252,0.0925,0.0158,-0.0023,-0.0431,0.0082,0.04,-0.0127,0.0323,0.0264,0.0293,0.0483,0.0684,0.0325,0.0676,-0.0051,-0.0025,-0.03,0.0082,0.0399,0.1474,0.0514,-0.0133,-0.0189,0.0017,0.0125,-0.0138,-0.0272,0.0335,0.0248,0.005,-0.0077,0.023,0.0019,0.0495,0.0413,7e-04,-0.0072,0.0012,-0.0081,-0.0059,0.006,1e-04,0.608779372,30.49285738,0.1635,175,0.954775568
2010-12-01,0.1585,0.046,0.0098,0.0353,0.0423,0.0194,-0.0121,0.0838,0.0571,0.0092,0.0923,0.0943,0.0431,0.0754,0.0699,0.0413,0.1058,0.1452,0.1331,0.1091,0.1043,0.0568,0.0834,0.0409,0.1666,0.0292,0.0604,0.1659,0.146,0.0917,0.0322,0.0658,0.1148,0.065,0.0418,0.0696,0.0538,0.096,0.0463,0.0572,0.0312,0.0679,0.0348,-0.0029,0.1242,0.0742,0.0772,0.093,0.0803,0.0682,1e-04,0.629354904,32.209941,0.2579,152,0.935540298
2011-01-01,0.0504,-0.0196,0.0189,-0.0359,-0.033,-0.0655,0.0375,0.029,-0.0101,-0.0353,0.0172,0.0247,-0.0162,0.0158,0.0185,-0.0375,0.0296,0.0666,0.0402,0.0379,0.0551,0.0341,0.0058,0.0506,0.0278,0.1138,-0.1085,-0.0634,0.0175,0.0717,0.022,7e-04,-0.0037,0.0196,0.0435,0.0248,0.0655,0.0275,0.0301,0.0374,-0.0047,0.0292,-0.0127,-0.0276,0.0258,0.0313,0.0222,0.0152,0.0536,0.0199,1e-04,0.626984988,30.23888721,0.2361,111,0.894424005
2011-02-01,-0.012,0.0657,0.0319,0.0057,0.0865,0.0603,0.0103,0.0264,0.0136,0.0848,0.0684,0.0455,0.0276,0.049,0.0447,0.0713,0.0307,-0.0027,0.0395,0.0586,0.0406,0.0253,-0.0243,0.0281,0.0687,0.0028,0.0482,2e-04,0.0017,0.0796,0.0243,0.074,0.1114,0.0512,0.0168,0.0157,0.0394,0.0581,0.0316,0.0422,0.0131,0.0289,0.0141,0.0412,0.0151,0.0512,0.0862,0.03,0.0503,0.0349,1e-04,0.632627084,24.95229708,0.3087,105,0.874574773
2011-03-01,0.0033,0.0155,0.0454,0.0335,0.0634,0.0165,-0.0109,-0.0013,0.0014,-0.0406,0.0351,0.0056,0.0262,0.0196,0.0647,0.0442,0.0349,0.0145,0.0076,0.06,0.0427,0.0115,0.0154,0.0217,0.1802,0.0163,0.0067,9e-04,0.0862,0.0183,0.0092,0.0168,0.0229,0.0184,-0.0318,-0.0012,-0.0321,0.0185,0.0176,0.0049,0.0313,0.0139,0.0051,0.0195,-0.0192,-0.0037,0.0105,-0.0246,-0.0302,0.0046,1e-04,0.631190954,29.94775073,0.262,154,0.859490784
2011-04-01,-0.0416,0.0575,0.0518,0.0393,0.0537,0.0441,0.067,6e-04,0.0502,0.081,0.0103,0.0503,0.0709,0.0448,0.0362,0.0495,0.001,6e-04,0.0052,3e-04,0.0167,0.0089,0.0172,0.0425,0.0168,-0.0105,0.0628,-0.0278,-0.0261,0.0178,0.04,0.033,0.0145,0.0185,0.0131,0.0323,0.0463,0.0417,0.0195,0.0064,0.0306,0.0417,0.0518,0.0115,-0.0062,0.042,0.0525,-0.0073,0.0138,0.029,0,0.624746338,31.69410081,0.2667,125,0.862793787
2011-05-01,0.0286,0.0231,0.0367,0.0054,0.0452,-0.0085,-0.0044,0.0117,0.0299,0.0064,0.0057,-0.0018,0.0256,-0.0363,0.0182,0.0279,-0.0185,-0.0264,-0.053,-0.0136,-0.0592,-0.0668,-0.0332,-0.0166,-0.0626,-0.0082,-0.0581,-0.056,-0.0577,-0.0447,0.0132,0.0077,-0.008,-0.0178,-0.0214,-0.0226,-0.0088,-0.0014,-0.0062,0.0581,-0.0042,0.0134,0.002,0.0449,-0.0283,-0.0151,-0.0336,-0.0405,-0.0399,-0.0127,0,0.622240513,20.82213864,0.1544,85,0.883986285
2011-06-01,0.015,-0.0111,0.0401,0.006,-0.056,-0.006,-0.0166,-0.0044,-0.027,0.0388,-0.0293,-0.033,-0.0147,-0.003,0.0021,-0.0646,-0.0191,-0.05,-0.0195,0.0405,-0.0057,0.0026,-0.0144,0.003,-0.0275,0.0286,-0.0507,-0.0067,-0.0706,-0.0217,-0.0034,-0.0139,0.0187,-0.0235,-0.0367,-0.0085,-0.0416,-0.0142,0.0058,-0.0667,-0.0045,-0.0203,-0.0138,0.0165,-0.0224,-0.0117,-0.0346,-0.0445,-0.0245,-0.0175,0,0.621938953,29.77398836,0.0999,139,0.918493214
2011-07-01,0.0131,-0.0021,-0.0593,-0.0298,0.0284,-0.0541,0.0618,-0.0309,-0.0281,0.0237,-0.0919,-0.0437,-0.0302,-0.0205,-0.0553,-0.0624,-0.0749,-0.0459,-0.0623,-0.0567,-0.0472,-0.0977,-0.0958,-0.0596,-0.0604,-0.0581,0.0354,-0.0078,0.0062,0.005,-0.0033,-0.0495,-0.0092,-0.0368,0.0455,0.0069,-0.0613,-0.0822,-0.0704,-0.0463,-0.0509,-0.0454,-8e-04,-0.0011,-0.0363,-0.0521,-0.0386,-0.0267,-0.0466,-0.0235,0,0.629528339,30.5725403,0.0855,207,0.976010787
2011-08-01,-0.0679,-0.0143,0.0217,0.0226,0.0034,-0.0303,-0.0613,-0.0316,0.0062,-0.0581,-0.1381,-0.0483,-0.019,-0.0836,-0.0252,-0.0696,-0.0733,-0.1015,-0.1321,-0.069,-0.0817,-0.0764,-0.1199,-0.0721,-0.0896,-0.0129,0.0974,-0.0601,-0.1961,-0.0967,0.0017,-0.0506,-0.1436,-0.0687,-0.0699,-0.0626,-0.0732,-0.083,-0.0537,-0.0808,-0.0725,-0.0408,-0.0335,-0.0069,-0.0933,-0.0786,-0.1256,-0.116,-0.0503,-0.0599,1e-04,0.636170879,30.83100308,0.0123,284,1.046611751
2011-09-01,-0.1286,-0.0371,-0.0263,-0.0384,-0.049,-0.0945,-0.2147,-0.0799,-0.0374,-0.0521,-0.0922,-0.0774,-0.0275,-0.1586,-0.1308,-0.1434,-0.1638,-0.1533,-0.2057,-0.1363,-0.1648,-0.1311,-0.1408,-0.0437,-0.189,-0.0408,-0.0513,-0.3072,-0.2994,-0.1174,-0.0161,-0.0577,-0.1392,-0.0883,-0.0376,-0.0393,-0.0563,-0.103,-0.0982,-0.1277,-0.0946,-0.0815,-0.0285,-0.0537,-0.1167,-0.0838,-0.1563,-0.1475,-0.05,-0.0759,0,0.62713121,21.2350584,0.0328,214,1.090600159
2011-10-01,0.21,0.0368,0.0256,0.0191,0.0759,0.1627,0.1536,0.0876,0.0427,0.1654,0.1169,0.0628,0.0497,0.182,0.1343,0.1429,0.2421,0.1995,0.1815,0.1931,0.2303,0.174,0.2393,0.1056,0.2933,0.0553,0.0798,0.2699,0.2837,0.1593,0.067,0.0759,0.1868,0.1313,0.1182,0.1147,0.1239,0.1172,0.106,0.133,0.1552,0.138,0.091,0.1014,0.1323,0.1359,0.1634,0.1417,0.0937,0.1135,0,0.617331051,36.76591275,0.0903,138,1.080471112
2011-11-01,0.0027,0.0054,-0.0082,0.0051,0.0716,-0.0071,-0.0313,0.0053,0.0073,-0.0372,0.0189,-0.0056,0.0165,-0.0082,-0.0014,-0.0107,0.0277,0.0282,-0.0145,0.0807,0.0209,0.0675,-0.0792,0.0174,0.0527,0.0403,0.0249,0.0046,-0.0631,0.0239,0.01,0.003,-0.0344,-0.0115,-0.0332,-0.0194,-0.0051,-0.0094,0.0121,0.0016,0.0141,0.0113,0.0082,0.0241,-0.0408,-0.0067,0.0036,-0.0471,-0.0167,-0.0028,0,0.604961521,36.38323676,0.0532,144,0.991896911
2011-12-01,-0.0397,0.0105,0.0256,0.0397,0.0361,-0.0647,-0.0431,0.051,0.0211,-0.0231,-0.0142,0.019,0.042,0.001,0.0065,0.0081,-0.0145,-0.0028,-0.0525,-0.0983,-0.038,-0.0471,-0.0169,0.0029,0.0225,0.0288,-0.1279,-0.046,-0.1366,-1e-04,0.0293,0.0313,0.045,0.0221,0.0059,-0.0268,-0.0176,-0.0178,0.0115,0.0057,0.0115,-1e-04,0.0032,0.0401,0.0312,0.0095,0.0144,-0.0143,0.0397,0.0074,0,0.601930823,30.96628897,0.061,183,0.930238759
2012-01-01,0.1682,0.0079,0.0424,-0.0232,-0.0466,0.1108,0.1252,0.0342,-0.0114,0.097,0.0461,0.067,0.0265,0.113,0.0814,0.0703,0.0647,0.0965,0.1234,0.0701,0.1277,0.0986,0.1312,0.049,0.0472,0.0228,0.0534,0.1888,0.0143,0.0102,-0.0271,0.0237,0.0739,0.0542,0.1143,0.0592,0.0912,0.1499,0.0381,0.0881,0.0678,0.0614,0.0403,0.0323,0.0772,0.0518,0.1051,0.1012,0.038,0.0505,0,0.592881022,29.71968929,0.058,154,0.898181189
